City_Name,Restaurant_Name,Request_Time_Local,Final_Delivery_Time_Local,Order_Status,Item_Name,Item_quantity,Customizations,Customization_Cost_Local,Special_Instructions,Item_Price,Order_Price,Currency
Ottawa,Pizza Pizza (Richmond rd),2023-02-19T17:56:21.000Z,2023-02-19T18:32:31.000Z,completed,Single Pizza (Medium) + Dipping Sauce,1,"Mozzarella Cheese, Creamy Garlic, HOME STYLE ITALIAN TOMATO SAUCE, REGULAR THICK CRUST, Regular Dough",0.0,,11.44,21.46,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2023-02-17T21:12:21.000Z,2023-02-17T21:55:24.000Z,completed,Big Burrito,2,Barbacoa (Beef) (177 cal),2.4,,13.49,23.35,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2023-02-17T21:12:21.000Z,2023-02-17T21:55:24.000Z,completed,Big Burrito,2,"Sour Cream Sauce (20 cal), Rice (162 cal), Guacamole (45 cal), Refried Beans (106 cal), Onion & Peppers (sauteed) (91 cal), Lettuce (6 cal), Burrito Sauce (35 cal), Hot Sauce - Medium (3 cal), Cheese (113 cal), White (334 cal), Green Onion (3 cal)",0.0,,13.49,23.35,CAD
Ottawa,Starbucks (Carling & Woodroffe),2023-02-17T09:18:50.000Z,2023-02-17T10:02:52.000Z,completed,Caffè Latte,1,Tall Caffè Latte,0.1,,5.15,20.4,CAD
Ottawa,Starbucks (Carling & Woodroffe),2023-02-17T09:18:50.000Z,2023-02-17T10:02:52.000Z,completed,Caffè Latte,1,Additional Shots,1.15,,5.15,20.4,CAD
Ottawa,Starbucks (Carling & Woodroffe),2023-02-17T09:18:50.000Z,2023-02-17T10:02:52.000Z,completed,Rolled & Steel-Cut Oatmeal,1,Splash of Whole Milk,0.0,,3.95,20.4,CAD
Ottawa,Starbucks (Carling & Woodroffe),2023-02-17T09:18:50.000Z,2023-02-17T10:02:52.000Z,completed,"Spinach, Feta and Cage Free Egg White Wrap",1,"",,,6.45,20.4,CAD
Ottawa,Starbucks (Carling & Woodroffe),2023-02-17T09:18:50.000Z,2023-02-17T10:02:52.000Z,completed,Caffè Latte,1,"Whole Milk, Included Shots, Sugar in the Raw®, Steamed Hot, Milk Foam, Signature Espresso Roast, 2% Milk",0.0,,5.15,20.4,CAD
Ottawa,Umbrella Burger,2023-02-16T16:16:54.000Z,2023-02-16T16:50:18.000Z,completed,Chicken Sandwich,1,"Medium, Add Tomato",0.0,,13.95,25.88,CAD
Ottawa,Umbrella Burger,2023-02-16T16:16:54.000Z,2023-02-16T16:50:18.000Z,completed,Soft Serve Shake,1,Strawberry,0.0,,7.75,25.88,CAD
Ottawa,Angry Dragonz on Kent,2023-02-14T12:12:45.000Z,2023-02-14T12:51:13.000Z,completed,Crispy Beef Bowl,1,"Sauce on the Side, Rice on Side",0.5,,16.05,25.47,CAD
Ottawa,Angry Dragonz on Kent,2023-02-14T12:12:45.000Z,2023-02-14T12:51:13.000Z,completed,Crispy Beef Bowl,1,Extra Egg,1.5,,16.05,25.47,CAD
Ottawa,Five Guys (324 Hunt Club Rd W) (ON-1641),2023-02-13T19:58:27.000Z,2023-02-13T20:30:04.000Z,completed,Cheeseburger,1,"Grilled Onions (+ 10 calories), Mayo (+110 calories), Tomato (+10 calories), Lettuce (+5 calories), Mustard (+ 0 calories)",0.0,,11.14,22.6,CAD
Ottawa,Five Guys (324 Hunt Club Rd W) (ON-1641),2023-02-13T19:58:27.000Z,2023-02-13T20:30:04.000Z,completed,Milkshake,1,Strawberry (+ 20 calories),0.0,,7.69,22.6,CAD
Ottawa,Umbrella Burger,2023-02-12T19:54:41.000Z,2023-02-12T20:52:17.000Z,completed,Spiced Curly Fries,1,"",,,7.75,28.87,CAD
Ottawa,Umbrella Burger,2023-02-12T19:54:41.000Z,2023-02-12T20:52:17.000Z,completed,Chicken Sandwich,1,Medium,0.0,,13.95,28.87,CAD
Ottawa,Umbrella Burger,2023-02-12T19:54:41.000Z,2023-02-12T20:52:17.000Z,completed,Cream Soda,1,"",,,2.5,28.87,CAD
Ottawa,Fiazza Fresh Fired Pizza (Westboro),2023-02-11T20:54:48.000Z,2023-02-11T21:31:25.000Z,completed,Garlic Aioli Dipping Sauce,1,"",,,1.95,19.21,CAD
Ottawa,Fiazza Fresh Fired Pizza (Westboro),2023-02-11T20:54:48.000Z,2023-02-11T21:31:25.000Z,completed,Margherita,1,"",,,13.75,19.21,CAD
Ottawa,Umbrella Burger,2023-02-11T14:59:11.000Z,2023-02-11T15:32:35.000Z,completed,Chicken Sandwich,1,"Medium, Add Tomato",0.0,,13.95,25.88,CAD
Ottawa,Umbrella Burger,2023-02-11T14:59:11.000Z,2023-02-11T15:32:35.000Z,completed,Soft Serve Shake,1,Strawberry,0.0,,7.75,25.88,CAD
Ottawa,Five Guys (324 Hunt Club Rd W) (ON-1641),2023-02-07T11:39:12.000Z,2023-02-07T12:08:49.000Z,completed,Cheeseburger,1,"Grilled Onions (+ 10 calories), Mayo (+110 calories), Tomato (+10 calories), Lettuce (+5 calories), Mustard (+ 0 calories)",0.0,,11.14,22.6,CAD
Ottawa,Five Guys (324 Hunt Club Rd W) (ON-1641),2023-02-07T11:39:12.000Z,2023-02-07T12:08:49.000Z,completed,Milkshake,1,Strawberry (+ 20 calories),0.0,,7.69,22.6,CAD
Ottawa,Pizza Pizza (Richmond rd),2023-02-05T19:00:50.000Z,2023-02-05T20:11:28.000Z,completed,Single Pizza (Medium) + Dipping Sauce,1,"Mozzarella Cheese, Creamy Garlic, HOME STYLE ITALIAN TOMATO SAUCE, Regular Dough",0.0,,11.44,0.0,CAD
Ottawa,Pizza Pizza (Richmond rd),2023-02-05T19:00:50.000Z,2023-02-05T20:11:28.000Z,completed,Dipping Sauce,1,Creamy Garlic,0.0,,1.35,0.0,CAD
Ottawa,Pizza Pizza (Richmond rd),2023-02-05T19:00:50.000Z,2023-02-05T20:11:28.000Z,completed,Single Pizza (Medium) + Dipping Sauce,1,"Salami, Sun-Dried Tomatoes",2.0,,11.44,0.0,CAD
Ottawa,Burger's Priest (Baseline),2023-02-03T22:44:45.000Z,2023-02-03T23:33:27.000Z,completed,SOFT SERVE SHAKE,1,"",,,5.99,20.06,CAD
Ottawa,Burger's Priest (Baseline),2023-02-03T22:44:45.000Z,2023-02-03T23:33:27.000Z,completed,OG CHEESEBURGER,1,"REGULAR BUN, THE WORKS [EVERYTHING ON IT], Single",0.0,,9.29,20.06,CAD
Ottawa,Burger's Priest (Baseline),2023-02-03T22:44:45.000Z,2023-02-03T23:33:27.000Z,completed,OG CHEESEBURGER,1,GRILLED ONIONS,1.2,,9.29,20.06,CAD
Ottawa,Umbrella Burger,2023-02-02T21:25:01.000Z,2023-02-02T21:49:15.000Z,completed,Chicken Sandwich,1,"Medium, Add Tomato",0.0,,13.95,20.03,CAD
Ottawa,Umbrella Burger,2023-02-02T21:25:01.000Z,2023-02-02T21:49:15.000Z,completed,Cream Soda,1,"",,,2.5,20.03,CAD
Ottawa,Greek On Wheels (Cobden Rd),2023-01-24T15:14:14.000Z,2023-01-24T15:30:13.000Z,completed,Chicken Breast Value Box (4.5 oz),2,Greek Salad,0.0,,17.99,26.39,CAD
Ottawa,Greek On Wheels (Cobden Rd),2023-01-24T15:14:14.000Z,2023-01-24T15:30:13.000Z,completed,Beef Gyro,2,"",,,12.99,26.39,CAD
Ottawa,Greek On Wheels (Cobden Rd),2023-01-24T15:14:14.000Z,2023-01-24T15:30:13.000Z,completed,Greek Pita,1,"",,,1.19,26.39,CAD
Ottawa,Hung Mein Chinese Takeout,2023-01-22T15:21:07.000Z,2023-01-22T16:26:58.000Z,completed,Cantonese Lo Mein (Soft Noodle),1,"",,,15.99,11.51,CAD
Ottawa,Hung Mein Chinese Takeout,2023-01-22T15:21:07.000Z,2023-01-22T16:26:58.000Z,completed,Chicken Fried Rice,1,"",,,9.99,11.51,CAD
Ottawa,Burrito Gringo (566 Bronson Ave),2023-01-20T17:05:43.000Z,2023-01-20T17:44:56.000Z,completed,BURRITO,1,"Pulled Beef-barbacoa, Cilantro, Pinto Beans, Red Onions, Cheese, Spicy Hot Salsa, Mexican Lime Rice, Pico De Gallo, Sauteed Fajita Peppers & Onions, Flour Premium White, Lettuce, Mexican Style Sour Cream, Pickled Jalapenos",0.0,,9.95,10.05,CAD
Ottawa,Burrito Gringo (566 Bronson Ave),2023-01-20T17:05:43.000Z,2023-01-20T17:44:56.000Z,completed,BURRITO,1,Scoop Guacamole,2.0,,9.95,10.05,CAD
Ottawa,Burrito Gringo (566 Bronson Ave),2023-01-20T17:05:43.000Z,2023-01-20T17:44:56.000Z,completed,BURRITO,1,"Large 12""",3.0,,9.95,10.05,CAD
Ottawa,Burrito Gringo (566 Bronson Ave),2023-01-20T17:05:43.000Z,2023-01-20T17:44:56.000Z,completed,BURRITO,1,Double-grilled Steak,4.0,,9.95,10.05,CAD
Ottawa,Burrito Gringo (566 Bronson Ave),2023-01-20T17:05:43.000Z,2023-01-20T17:44:56.000Z,completed,JARRITOS BOTTLED SODA,1,Pineapple,0.0,,3.75,10.05,CAD
Ottawa,Burrito Gringo (566 Bronson Ave),2023-01-13T18:37:57.000Z,2023-01-13T19:39:47.000Z,completed,BURRITO,1,"Pulled Beef-barbacoa, Cilantro, Pinto Beans, Red Onions, Cheese, Mexican Lime Rice, Sauteed Fajita Peppers & Onions, Flour Premium White, Medium Green, Lettuce, Small 10"", Mexican Style Sour Cream, Pickled Jalapenos",0.0,,9.95,20.58,CAD
Ottawa,Burrito Gringo (566 Bronson Ave),2023-01-13T18:37:57.000Z,2023-01-13T19:39:47.000Z,completed,BURRITO,1,Scoop Guacamole,2.0,,9.95,20.58,CAD
Ottawa,Burrito Gringo (566 Bronson Ave),2023-01-13T18:37:57.000Z,2023-01-13T19:39:47.000Z,completed,JARRITOS BOTTLED SODA,1,Pineapple,0.0,,3.75,20.58,CAD
Ottawa,Starbucks (Carling & Woodroffe),2023-01-11T12:55:46.000Z,2023-01-11T13:11:38.000Z,completed,Caffè Latte,1,"Whole Milk, Included Shots, Sugar in the Raw®, Steamed Hot, Cinnamon Powder, Milk Foam, Signature Espresso Roast, 2% Milk",0.0,,5.15,22.42,CAD
Ottawa,Starbucks (Carling & Woodroffe),2023-01-11T12:55:46.000Z,2023-01-11T13:11:38.000Z,completed,Caffè Latte,1,Tall Caffè Latte,0.1,,5.15,22.42,CAD
Ottawa,Starbucks (Carling & Woodroffe),2023-01-11T12:55:46.000Z,2023-01-11T13:11:38.000Z,completed,Caffè Latte,1,Additional Shots,1.15,,5.15,22.42,CAD
Ottawa,Starbucks (Carling & Woodroffe),2023-01-11T12:55:46.000Z,2023-01-11T13:11:38.000Z,completed,"Spinach, Feta and Cage Free Egg White Wrap",1,"",,,6.45,22.42,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2022-12-12T20:52:01.000Z,2022-12-12T21:31:12.000Z,completed,Burrito Bowl,2,Carnitas (Pork) (157 cal),1.2,,13.49,23.53,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2022-12-12T20:52:01.000Z,2022-12-12T21:31:12.000Z,completed,Burrito Bowl,2,"Sour Cream Sauce (20 cal), Rice (162 cal), Guacamole (45 cal), Refried Beans (106 cal), Onion & Peppers (sauteed) (91 cal), Jalapeno (3 cal), Lettuce (6 cal), Burrito Sauce (35 cal), Mild Salsa (17 cal), Cheese (113 cal), Green Onion (3 cal)",0.0,,13.49,23.53,CAD
Ottawa,Fiazza Fresh Fired Pizza (Westboro),2022-12-07T14:21:58.000Z,2022-12-07T15:27:04.000Z,completed,Garlic Aioli Dipping Sauce,1,"",,,1.95,22.81,CAD
Ottawa,Fiazza Fresh Fired Pizza (Westboro),2022-12-07T14:21:58.000Z,2022-12-07T15:27:04.000Z,completed,Margherita,1,"",,,13.75,22.81,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2022-10-09T00:15:04.000Z,2022-10-09T00:56:00.000Z,completed,Jarritos,1,Pineapple,0.0,,3.95,26.66,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2022-10-09T00:15:04.000Z,2022-10-09T00:56:00.000Z,completed,Jerk Chicken,1,Big [450-710 Calories],1.95,,13.7,26.66,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2022-10-09T00:15:04.000Z,2022-10-09T00:56:00.000Z,completed,Jerk Chicken,1,"Sour Cream [15-30 Cals], Rice [140-190 Cals], Green Onions [1-3 Cals], Burrito Spice [2-5 Cals], Guacamole [35-70 Cals], White Tortilla, Burrito Sauce [20-50 Cals], Cheese [90-140 Cals], Pinto Beans [60-110 Cals], Lettuce [4-10 Cals], Medium [10 Calories], Baked Chicken",0.0,,13.7,26.66,CAD
Ottawa,John Juan Burrito,2022-04-15T22:51:45.000Z,2022-04-15T23:39:04.000Z,completed,Burrito,1,"Sauteed Peppers and Onions, White Tortilla, Pinto Beans, Lime Rice, Red Medium Salsa, Sour Cream, Fresh Jalapeno, Refried Beans, Pico de Gallo (tomatoes)",0.0,,10.0,21.97,CAD
Ottawa,John Juan Burrito,2022-04-15T22:51:45.000Z,2022-04-15T23:39:04.000Z,completed,Burrito,1,Regular,3.0,,10.0,21.97,CAD
Ottawa,John Juan Burrito,2022-04-15T22:51:45.000Z,2022-04-15T23:39:04.000Z,completed,Authentic Mexican Soda,1,Pineapple Jarritos,0.0,,3.75,21.97,CAD
Ottawa,John Juan Burrito,2022-04-15T22:51:45.000Z,2022-04-15T23:39:04.000Z,completed,Burrito,1,Assada Steak,1.5,,10.0,21.97,CAD
Ottawa,Chicken Chicken by Pizza Pizza (1717 Bank Street),2022-04-14T00:48:19.000Z,2022-04-14T01:33:01.000Z,completed,Chicken Wings (10 Wings),1,Classic Wings,0.0,,13.99,19.51,CAD
Ottawa,Chicken Chicken by Pizza Pizza (1717 Bank Street),2022-04-14T00:48:19.000Z,2022-04-14T01:33:01.000Z,completed,Chicken Wings (10 Wings),1,"Creamy Garlic, Tossed And Sauced Buffalo Sauce",0.99,,13.99,19.51,CAD
Ottawa,John Juan Burrito,2022-04-03T18:21:06.000Z,2022-04-03T19:10:05.000Z,completed,Authentic Mexican Soda,1,Pineapple Jarritos,0.0,,3.75,21.97,CAD
Ottawa,John Juan Burrito,2022-04-03T18:21:06.000Z,2022-04-03T19:10:05.000Z,completed,Burrito,1,"Sauteed Peppers and Onions, Green Medium Salsa, White Tortilla, Pinto Beans, Lime Rice, Sour Cream, Fresh Jalapeno, Refried Beans, Pico de Gallo (tomatoes)",0.0,,10.0,21.97,CAD
Ottawa,John Juan Burrito,2022-04-03T18:21:06.000Z,2022-04-03T19:10:05.000Z,completed,Burrito,1,Assada Steak,1.5,,10.0,21.97,CAD
Ottawa,John Juan Burrito,2022-04-03T18:21:06.000Z,2022-04-03T19:10:05.000Z,completed,Burrito,1,Regular,3.0,,10.0,21.97,CAD
Ottawa,Booster Juice (Riverside Dr.),2022-03-26T09:44:19.000Z,2022-03-26T10:11:29.000Z,completed,Regular Combo,1,Whey Protein [+110 cal],1.65,,14.62,0.0,CAD
Ottawa,Booster Juice (Riverside Dr.),2022-03-26T09:44:19.000Z,2022-03-26T10:11:29.000Z,completed,Regular Combo,1,"Power Booster [+5 cal], Bananas-A-Whey (Regular Size), Chipotle Chicken Wrap",0.0,,14.62,0.0,CAD
Ottawa,Booster Juice (Riverside Dr.),2022-03-26T09:44:19.000Z,2022-03-26T10:11:29.000Z,completed,Regular Combo,1,Combo Booster [+4 cal],0.55,,14.62,0.0,CAD
Ottawa,The Burgery {FRESH BEEF},2022-03-25T16:54:33.000Z,2022-03-25T17:40:29.000Z,completed,The American Burger,1,Medium Hand Cut Fries,5.5,,10.5,19.54,CAD
Ottawa,The Burgery {FRESH BEEF},2022-03-25T16:54:33.000Z,2022-03-25T17:40:29.000Z,completed,The American Burger,1,"Chipotle Mayo DIP, Tomato",0.0,,10.5,19.54,CAD
Ottawa,Starbucks (Bank & Third),2022-03-25T09:55:34.000Z,2022-03-25T10:16:26.000Z,completed,Caffè Latte,1,Tall Caffè Latte,0.2,,4.95,20.46,CAD
Ottawa,Starbucks (Bank & Third),2022-03-25T09:55:34.000Z,2022-03-25T10:16:26.000Z,completed,"Turkey, Provolone & Pesto on Ciabatta",1,"",,,8.55,20.46,CAD
Ottawa,Starbucks (Bank & Third),2022-03-25T09:55:34.000Z,2022-03-25T10:16:26.000Z,completed,Cold Milk,1,"Whole Milk, Ice, Tall Cold Milk, 2% Milk",0.0,,3.15,20.46,CAD
Ottawa,Starbucks (Bank & Third),2022-03-25T09:55:34.000Z,2022-03-25T10:16:26.000Z,completed,Caffè Latte,1,"Signature Espresso, Whole Milk, Included Shots, Steamed Hot, Whipped Cream, Cinnamon Powder, Sugar In The Raw®, Milk Foam, 2% Milk",0.0,,4.95,20.46,CAD
Ottawa,Cadmans Montreal Bagels ((Mtl rd & Vanier Pkwy),2022-03-24T08:14:23.000Z,2022-03-24T09:11:16.000Z,completed,Breakfast Bagel Sandwich,2,Blueberry,0.0,,9.59,19.66,CAD
Ottawa,Cadmans Montreal Bagels ((Mtl rd & Vanier Pkwy),2022-03-24T08:14:23.000Z,2022-03-24T09:11:16.000Z,completed,Butter Tarts,1,"",,,2.99,19.66,CAD
Ottawa,Cadmans Montreal Bagels ((Mtl rd & Vanier Pkwy),2022-03-24T08:14:23.000Z,2022-03-24T09:11:16.000Z,completed,Large Coffee,1,"",,Regular columbian 1 milk 1 sugar,2.99,19.66,CAD
Ottawa,Pizza Nerds (Centretown),2022-03-23T22:38:11.000Z,2022-03-23T23:31:43.000Z,completed,Chili Garlic Dip,2,"",,,2.0,22.89,CAD
Ottawa,Pizza Nerds (Centretown),2022-03-23T22:38:11.000Z,2022-03-23T23:31:43.000Z,completed,Lyon - Nerd Pizza,1,"",,,17.0,22.89,CAD
Ottawa,John Juan Burrito,2022-03-17T23:12:05.000Z,2022-03-18T00:06:30.000Z,completed,Burrito,1,"Sauteed Peppers and Onions, Brown Tortilla, Cilantro, Small, Lime Rice, Cheese, Sour Cream, Red Medium Salsa, Fresh Jalapeno, Refried Beans, Pico de Gallo (tomatoes)",0.0,,10.0,18.73,CAD
Ottawa,John Juan Burrito,2022-03-17T23:12:05.000Z,2022-03-18T00:06:30.000Z,completed,Burrito,1,Assada Steak,1.5,,10.0,18.73,CAD
Ottawa,John Juan Burrito,2022-03-17T23:12:05.000Z,2022-03-18T00:06:30.000Z,completed,Authentic Mexican Soda,1,Pineapple Jarritos,0.0,,3.75,18.73,CAD
Ottawa,McDonald's (Cahill & Dazé),2022-02-25T15:46:08.000Z,2022-02-25T16:49:26.000Z,completed,BLT with Grilled Chicken Extra Value Meal [700-1130 Cals],1,Cheese [45.0 Cals],0.6,,13.19,18.78,CAD
Ottawa,McDonald's (Cahill & Dazé),2022-02-25T15:46:08.000Z,2022-02-25T16:49:26.000Z,completed,BLT with Grilled Chicken Extra Value Meal [700-1130 Cals],1,Med Strawberry Triple Thick Milkshake [740.0 Cals],1.5,,13.19,18.78,CAD
Ottawa,McDonald's (Cahill & Dazé),2022-02-25T15:46:08.000Z,2022-02-25T16:49:26.000Z,completed,BLT with Grilled Chicken Extra Value Meal [700-1130 Cals],1,"Bacon Strips [70.0 Cals], Sesame and Poppy Seed Bun [260.0 Cals], Triple Thick Milkshake, Med Fries [350.0 Cals], Mayo-Style Sauce [40.0 Cals], Leaf Lettuce [0.0 Cals], Grilled Chicken Patty [120.0 Cals], Salt [0.0 Cals], Tomato [3.0 Cals]",0.0,,13.19,18.78,CAD
Ottawa,3 Brothers Shawarma and Poutine,2022-02-15T03:52:09.000Z,2022-02-15T04:15:10.000Z,completed,Beef Shawarma Wrap,1,"Small, Hummus",0.0,,9.49,0.0,CAD
Ottawa,The Burgery {FRESH BEEF},2022-02-13T23:01:03.000Z,2022-02-13T23:47:27.000Z,completed,Chocolate Milk,1,"",,,3.75,23.44,CAD
Ottawa,The Burgery {FRESH BEEF},2022-02-13T23:01:03.000Z,2022-02-13T23:47:27.000Z,completed,The American Burger,1,Add Premium Bacon,2.0,,10.0,23.44,CAD
Ottawa,The Burgery {FRESH BEEF},2022-02-13T23:01:03.000Z,2022-02-13T23:47:27.000Z,completed,The American Burger,1,Tomato,0.0,,10.0,23.44,CAD
Ottawa,Starbucks (4791 Bank Street),2022-02-02T14:31:36.000Z,2022-02-02T14:53:51.000Z,completed,Caffè Latte,1,"Grande Caffè Latte, Cinnamon Dolce Sprinkles",0.6,,4.85,34.28,CAD
Ottawa,Starbucks (4791 Bank Street),2022-02-02T14:31:36.000Z,2022-02-02T14:53:51.000Z,completed,Caffè Latte,1,"Whole Milk, Included Shots, Steamed Hot, Cinnamon Powder, Sugar In The Raw®, Milk Foam, 2% Milk",0.0,,4.85,34.28,CAD
Ottawa,Starbucks (4791 Bank Street),2022-02-02T14:31:36.000Z,2022-02-02T14:53:51.000Z,completed,Chimichurri Chicken Sandwich,1,"",,,8.95,34.28,CAD
Ottawa,Starbucks (Elmvale),2022-02-01T11:14:53.000Z,2022-02-01T11:43:17.000Z,completed,Caffè Latte,1,"Whole Milk, Included Shots, Steamed Hot, Cinnamon Powder, Sugar In The Raw®, Milk Foam, 2% Milk",0.0,,4.85,22.03,CAD
Ottawa,Starbucks (Elmvale),2022-02-01T11:14:53.000Z,2022-02-01T11:43:17.000Z,completed,Caffè Latte,1,Tall Caffè Latte,0.1,,4.85,22.03,CAD
Ottawa,Starbucks (Elmvale),2022-02-01T11:14:53.000Z,2022-02-01T11:43:17.000Z,completed,Caprese Sandwich,1,"",,,8.55,22.03,CAD
Ottawa,McDonald's (Cahill & Dazé),2022-01-31T12:53:25.000Z,2022-01-31T13:04:57.000Z,completed,BLT with Grilled Chicken Extra Value Meal [700-1130 Cals],1,Med Iced Coffee [170.0 Cals],0.1,,12.69,18.5,CAD
Ottawa,McDonald's (Cahill & Dazé),2022-01-31T12:53:25.000Z,2022-01-31T13:04:57.000Z,completed,BLT with Grilled Chicken Extra Value Meal [700-1130 Cals],1,Cheese [45.0 Cals],0.59,,12.69,18.5,CAD
Ottawa,McDonald's (Cahill & Dazé),2022-01-31T12:53:25.000Z,2022-01-31T13:04:57.000Z,completed,BLT with Grilled Chicken Extra Value Meal [700-1130 Cals],1,"Bacon Strips [70.0 Cals], Sesame and Poppy Seed Bun [260.0 Cals], Med Fries [350.0 Cals], Mayo-Style Sauce [40.0 Cals], Liquid Sugar [60.0 Cals], Leaf Lettuce [0.0 Cals], Grilled Chicken Patty [120.0 Cals], Cream, Salt [0.0 Cals], Iced Coffee, Ice [0.0 Cals], Tomato [3.0 Cals]",0.0,,12.69,18.5,CAD
Ottawa,McDonald's (2210 Bank Street),2022-01-30T13:45:46.000Z,2022-01-30T14:07:13.000Z,completed,Med Premium Roast Coffee [4.0 Cals],1,"1 Milk [15-35 Cals], 1 Sugar [35-70 Cals], Med Premium Roast Coffee [4.0 Cals]",0.0,,1.79,5.4,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-29T07:32:16.000Z,2022-01-29T07:55:49.000Z,completed,"Coffee, Large",1,"Medium Roast, Sugar (2), Milk (2)",0.0,,3.39,26.8,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-29T07:32:16.000Z,2022-01-29T07:55:49.000Z,completed,Kettlemans Special,1,Add Butter,0.75,,12.59,26.8,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-29T07:32:16.000Z,2022-01-29T07:55:49.000Z,completed,Kettlemans Special,1,Blueberry,0.0,,12.59,26.8,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-29T07:32:16.000Z,2022-01-29T07:55:49.000Z,completed,Kettlemans Special,1,Add Tomato,1.0,,12.59,26.8,CAD
Ottawa,Sansotei Ramen (Nepean),2022-01-26T15:13:47.000Z,2022-01-26T16:00:12.000Z,completed,Gyoza,2,"",,,7.0,82.2,CAD
Ottawa,Sansotei Ramen (Nepean),2022-01-26T15:13:47.000Z,2022-01-26T16:00:12.000Z,completed,Ramune,1,"",,,4.5,82.2,CAD
Ottawa,Sansotei Ramen (Nepean),2022-01-26T15:13:47.000Z,2022-01-26T16:00:12.000Z,completed,Tonkotsu Black Ramen,1,"Thick Noodle, Broth together with noodles",0.0,,17.75,82.2,CAD
Ottawa,Sansotei Ramen (Nepean),2022-01-26T15:13:47.000Z,2022-01-26T16:00:12.000Z,completed,Tonkotsu Black Ramen,2,"Thin Noodle, Broth together with noodles",0.0,,17.75,82.2,CAD
Ottawa,McDonald's (Cahill & Dazé),2022-01-24T08:55:49.000Z,2022-01-24T09:03:41.000Z,completed,Med Premium Roast Coffee [4.0 Cals],1,"1 Milk [15-35 Cals], 1 Sugar [35-70 Cals]",0.0,,1.99,5.85,CAD
Ottawa,McDonald's (Cahill & Dazé),2022-01-24T08:55:49.000Z,2022-01-24T09:03:41.000Z,completed,Med Premium Roast Coffee [4.0 Cals],1,Lrg Premium Roast Coffee [5.0 Cals],0.2,,1.99,5.85,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-22T21:51:39.000Z,2022-01-22T22:22:16.000Z,completed,Kettlemans Special,1,"Sesame seed, No Black Olives",0.0,,12.59,26.8,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-22T21:51:39.000Z,2022-01-22T22:22:16.000Z,completed,Kettlemans Special,1,Add Butter,0.75,,12.59,26.8,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-22T21:51:39.000Z,2022-01-22T22:22:16.000Z,completed,"Coffee, Large",1,"Sugar (1), Medium Roast, Milk (1)",0.0,,3.39,26.8,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-22T21:51:39.000Z,2022-01-22T22:22:16.000Z,completed,Kettlemans Special,1,Add Tomato,1.0,,12.59,26.8,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2022-01-21T00:42:18.000Z,2022-01-21T01:18:04.000Z,completed,Jerk Chicken,1,"Sour Cream [15-30 Cals], Rice [140-190 Cals], Guacamole [35-70 Cals], Burrito Sauce [20-50 Cals], Black Beans [60-110 Cals], Pinto Beans [60-110 Cals], Medium [10 Calories], Baked Chicken",0.0,,13.19,41.07,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2022-01-21T00:42:18.000Z,2022-01-21T01:18:04.000Z,completed,Jerk Chicken,1,Big- Whole Wheat [450-710 Cals],1.85,,13.19,41.07,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2022-01-21T00:42:18.000Z,2022-01-21T01:18:04.000Z,completed,Jerk Chicken,1,Meat/Protein [110-300 Calories],4.39,,13.19,41.07,CAD
Ottawa,Fat Bastard Burrito (1642 Merivale Rd),2022-01-21T00:42:18.000Z,2022-01-21T01:18:04.000Z,completed,Loaded Waffle Fries [662 Cals],1,"Green Onions [1-3 Cals], Burrito Sauce [20-50 Cals], Mild Salsa [15-20 Cals], Cheese [90-140 Cals], Sour Cream [15-30 Cals]",0.0,,9.99,41.07,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-19T23:51:38.000Z,2022-01-20T00:39:01.000Z,completed,B.L.T.,1,Sesame seed,0.0,,8.59,41.69,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-19T23:51:38.000Z,2022-01-20T00:39:01.000Z,completed,"Coffee, Small",1,"Sugar (1), Medium Roast, Milk (1)",0.0,,2.89,41.69,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-19T23:51:38.000Z,2022-01-20T00:39:01.000Z,completed,Kettlemans Special,1,Add Butter,0.75,,12.59,41.69,CAD
Ottawa,Kettlemans Bagel (Bank),2022-01-19T23:51:38.000Z,2022-01-20T00:39:01.000Z,completed,Kettlemans Special,1,"Blueberry, No Black Olives",0.0,,12.59,41.69,CAD
